id,time_varndean,time_ds,time_longhill,time_blatchington,time_hove_park,time_patcham,time_cardinal_n,time_baca,time_paca,time_kings,time_peacehaven,time_seahaven,time_priory_lewes,time_seaford_head,time_elm_grove,first_closest_travel,second_closest_travel,third_closest_travel,first_closest_time,second_closest_time,third_closest_time,max_travel,min_travel,avg_travel,long,lat,lsoa21,oslaua,osward
BN1 2DG,32,38,36,44,35,40,15,36,33,51,56,67,60,93,22,cardinal_n,varndean,paca,15,32,33,93,15,45.4,-0.145048,50.823874000000004,E01016952,E06000043,E05015411
BN1 2DX,45,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.8,-0.147437,50.821987,E01016952,E06000043,E05015411
BN1 2EA,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.145676,50.823074,E01016952,E06000043,E05015411
BN1 2EB,32,38,47,44,35,40,21,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.1,-0.147406,50.823839,E01016952,E06000043,E05015411
BN1 2ED,32,38,47,44,35,40,21,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.1,-0.147389,50.823573,E01016952,E06000043,E05015411
BN1 2EE,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.148169,50.823213,E01016952,E06000043,E05015411
BN1 2EF,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.148312,50.822841,E01016952,E06000043,E05015411
BN1 2EG,32,38,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.1,-0.148559,50.823777,E01016952,E06000043,E05015411
BN1 2EH,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 2ES,32,38,47,44,35,40,21,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.1,-0.14643,50.823023,E01016952,E06000043,E05015411
BN1 2EW,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.146968,50.822717,E01016952,E06000043,E05015411
BN1 2EX,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.146968,50.822717,E01016952,E06000043,E05015411
BN1 2FA,45,48,47,44,42,51,41,49,48,60,66,73,71,93,36,cardinal_n,hove_park,blatchington,41,42,44,93,41,55.6,-0.149391,50.821761,E01016955,E06000043,E05015411
BN1 2FB,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.147783,50.822589,E01016952,E06000043,E05015411
BN1 2FD,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.148275,50.822684,E01016952,E06000043,E05015411
BN1 2FE,45,48,47,44,35,51,34,49,48,51,59,67,71,93,36,cardinal_n,hove_park,blatchington,34,35,44,93,34,53,-0.149664,50.8224,E01016955,E06000043,E05015411
BN1 2FF,45,48,47,44,35,51,34,49,48,51,59,67,71,93,35,cardinal_n,hove_park,blatchington,34,35,44,93,34,53,-0.1496,50.822582,E01016955,E06000043,E05015411
BN1 2FG,45,48,47,44,35,51,34,49,48,51,66,73,71,93,36,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.151046,50.822638,E01016955,E06000043,E05015411
BN1 2FH,45,48,47,44,35,51,34,49,40,51,59,67,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,52.4,-0.150606,50.823359,E01016955,E06000043,E05015411
BN1 2FJ,45,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.8,-0.149281,50.823114,E01016955,E06000043,E05015411
BN1 2FL,45,48,47,44,35,51,41,49,48,51,66,73,71,93,36,hove_park,cardinal_n,blatchington,35,41,44,93,35,54.4,-0.150627,50.821384,E01016952,E06000043,E05015411
BN1 2FN,45,48,47,44,42,51,34,49,48,53,59,67,71,93,36,cardinal_n,hove_park,blatchington,34,42,44,93,34,53.6,-0.148356,50.821025,E01016952,E06000043,E05015411
BN1 2FQ,45,48,47,44,35,51,41,49,48,51,59,67,71,93,36,hove_park,cardinal_n,blatchington,35,41,44,93,35,53.5,-0.148849,50.82218,E01016955,E06000043,E05015411
BN1 2FR,45,48,47,44,35,51,41,49,48,51,59,67,71,93,36,hove_park,cardinal_n,blatchington,35,41,44,93,35,53.5,-0.148849,50.82218,E01016955,E06000043,E05015411
BN1 2FU,45,48,47,44,42,51,34,49,48,53,59,67,71,93,36,cardinal_n,hove_park,blatchington,34,42,44,93,34,53.6,-0.148783,50.821685,E01016955,E06000043,E05015411
BN1 2FW,45,48,47,44,42,51,34,49,48,53,59,67,71,93,36,cardinal_n,hove_park,blatchington,34,42,44,93,34,53.6,-0.147326,50.821554,E01016952,E06000043,E05015411
BN1 2GB,45,48,47,44,35,51,34,49,48,51,59,67,71,93,36,cardinal_n,hove_park,blatchington,34,35,44,93,34,53,-0.149616,50.822525,E01016955,E06000043,E05015411
BN1 2GG,45,48,47,44,35,51,29,49,48,51,59,67,71,93,35,cardinal_n,hove_park,blatchington,29,35,44,93,29,52.6,-0.149985,50.82326,E01016955,E06000043,E05015411
BN1 2GN,45,48,47,44,35,51,34,49,48,51,66,73,71,93,36,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.151015,50.822691,E01016955,E06000043,E05015411
BN1 2GR,45,48,47,44,42,51,29,49,48,53,59,67,71,93,35,cardinal_n,hove_park,blatchington,29,42,44,93,29,53.3,-0.14632,50.82152,E01016952,E06000043,E05015411
BN1 2GS,32,38,47,44,42,40,29,36,48,53,49,57,60,84,35,cardinal_n,varndean,baca,29,32,36,84,29,47.1,-0.140478,50.820249,E01016952,E06000043,E05015411
BN1 2HA,32,38,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.1,-0.14962,50.824246,E01016955,E06000043,E05015411
BN1 2HB,32,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.3,-0.149725,50.824104,E01016955,E06000043,E05015411
BN1 2HD,32,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.3,-0.149707,50.823825,E01016952,E06000043,E05015411
BN1 2HE,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.15058,50.824016,E01016955,E06000043,E05015411
BN1 2HF,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.150425,50.823621,E01016952,E06000043,E05015411
BN1 2HG,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.151227,50.822725,E01016955,E06000043,E05015411
BN1 2HH,45,48,47,44,35,51,34,49,48,51,66,73,71,93,36,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.151337,50.822094,E01016955,E06000043,E05015411
BN1 2HJ,45,48,47,44,35,51,34,49,48,51,66,73,71,93,44,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.151422,50.822104,E01016955,E06000043,E05015411
BN1 2HL,45,48,47,44,35,51,34,49,48,51,66,73,71,93,44,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.151422,50.822104,E01016955,E06000043,E05015411
BN1 2HN,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.151531,50.822942,E01016955,E06000043,E05015411
BN1 2HP,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.151023,50.823933,E01016955,E06000043,E05015411
BN1 2HQ,45,48,47,44,35,51,29,48,40,51,59,67,71,93,35,cardinal_n,hove_park,paca,29,35,40,93,29,52,-0.151333,50.823275,E01016955,E06000043,E05015411
BN1 2HR,45,52,47,44,35,51,40,49,48,51,66,73,71,93,44,hove_park,cardinal_n,blatchington,35,40,44,93,35,54.6,-0.152809,50.822585,E01016955,E06000043,E05015411
BN1 2HS,45,52,47,44,35,51,41,49,48,51,66,73,71,93,44,hove_park,cardinal_n,blatchington,35,41,44,93,35,54.7,-0.152259,50.822846,E01016955,E06000043,E05015411
BN1 2HW,32,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.3,-0.148757,50.82342,E01016955,E06000043,E05015411
BN1 2HX,45,48,47,44,35,51,34,49,48,51,66,73,71,93,35,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.151856,50.822246,E01016955,E06000043,E05015411
BN1 2HZ,32,40,47,44,35,40,29,42,48,51,59,67,71,93,35,cardinal_n,varndean,hove_park,29,32,35,93,29,49.9,-0.148731,50.823375,E01016955,E06000043,E05015411
BN1 2JF,45,48,47,44,35,51,34,49,48,51,66,73,71,93,44,cardinal_n,hove_park,blatchington,34,35,44,93,34,53.9,-0.152412,50.822192,E01016952,E06000043,E05015411
BN1 2JG,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.152084,50.822591,E01016955,E06000043,E05015411
BN1 2JH,45,52,47,44,35,51,34,49,48,51,66,73,71,93,44,cardinal_n,hove_park,blatchington,34,35,44,93,34,54.2,-0.153215,50.822367,E01016954,E06000043,E05015411
BN1 2JN,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 2JU,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 2JW,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 2LA,45,40,47,32,34,40,29,42,40,45,59,67,71,93,35,cardinal_n,blatchington,hove_park,29,32,34,93,29,48.9,-0.151267,50.824953,E01016955,E06000043,E05015411
BN1 2LB,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.151582,50.82452,E01016955,E06000043,E05015411
BN1 2LD,32,38,47,32,34,40,29,42,40,45,59,67,71,93,35,cardinal_n,varndean,blatchington,29,32,32,93,29,47.8,-0.152365,50.824458,E01016954,E06000043,E05015411
BN1 2LE,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.151924,50.823767,E01016954,E06000043,E05015411
BN1 2LF,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.1515,50.823715,E01016955,E06000043,E05015411
BN1 2LG,45,48,47,44,35,51,29,48,40,51,59,67,71,93,35,cardinal_n,hove_park,paca,29,35,40,93,29,52,-0.152163,50.823105,E01016955,E06000043,E05015411
BN1 2LH,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.152693,50.823716,E01016954,E06000043,E05015411
BN1 2LJ,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.15322,50.82296,E01016955,E06000043,E05015411
BN1 2LL,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.153598,50.823095,E01016954,E06000043,E05015411
BN1 2LN,45,52,47,44,35,51,41,49,48,51,66,73,71,93,44,hove_park,cardinal_n,blatchington,35,41,44,93,35,54.7,-0.15259,50.821637,E01016952,E06000043,E05015411
BN1 2LP,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.154042,50.822631,E01016954,E06000043,E05015411
BN1 2LQ,45,52,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.153591,50.823973,E01016954,E06000043,E05015411
BN1 2LR,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.15161,50.824527,E01016955,E06000043,E05015411
BN1 2LS,45,40,47,32,34,40,29,42,40,45,59,67,71,93,35,cardinal_n,blatchington,hove_park,29,32,34,93,29,48.9,-0.153361,50.824419,E01016954,E06000043,E05015411
BN1 2LY,32,38,47,29,26,40,27,42,40,45,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,46.9,-0.152489,50.824576,E01016954,E06000043,E05015411
BN1 2NA,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.153507,50.822515,E01016954,E06000043,E05015411
BN1 2ND,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.153362,50.823664,E01016954,E06000043,E05015411
BN1 2NE,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.153362,50.823664,E01016954,E06000043,E05015411
BN1 2NF,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.153362,50.823664,E01016954,E06000043,E05015411
BN1 2NL,45,40,47,32,34,40,29,42,40,45,59,67,71,93,35,cardinal_n,blatchington,hove_park,29,32,34,93,29,48.9,-0.153027,50.824234,E01016954,E06000043,E05015411
BN1 2NN,45,48,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.4,-0.152293,50.823422,E01016955,E06000043,E05015411
BN1 2NW,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.151738,50.824538,E01016955,E06000043,E05015411
BN1 2PA,45,40,47,29,26,40,27,42,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,48,-0.15438,50.825227,E01016954,E06000043,E05015411
BN1 2PB,45,48,47,29,26,51,27,48,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,49.8,-0.155448,50.824434,E01016850,E06000043,E05015398
BN1 2PD,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.155105,50.824114,E01016954,E06000043,E05015411
BN1 2PE,45,48,47,29,26,51,27,49,40,46,66,73,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,50.8,-0.154364,50.824555,E01016954,E06000043,E05015411
BN1 2PF,45,40,47,29,26,40,27,42,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,48,-0.155549,50.824751,E01016850,E06000043,E05015398
BN1 2PG,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.155949,50.823597,E01016850,E06000043,E05015398
BN1 2PH,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.155467,50.823571,E01016954,E06000043,E05015411
BN1 2PJ,45,52,47,44,35,51,37,49,40,51,66,73,71,93,44,hove_park,cardinal_n,paca,35,37,40,93,35,53.9,-0.155764,50.822902,E01016954,E06000043,E05015411
BN1 2PL,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.154035,50.82318,E01016954,E06000043,E05015411
BN1 2PN,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.154782,50.823318,E01016954,E06000043,E05015411
BN1 2PP,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.155418,50.823031,E01016954,E06000043,E05015411
BN1 2PQ,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.154323,50.822717,E01016954,E06000043,E05015411
BN1 2PS,45,52,47,44,35,51,34,49,40,51,66,73,71,93,35,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.154675,50.823874000000004,E01016954,E06000043,E05015411
BN1 2PT,45,40,47,29,26,40,27,42,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,48,-0.154187,50.82436,E01016954,E06000043,E05015411
BN1 2PU,45,48,47,29,26,51,27,48,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,49.8,-0.155646,50.824447,E01016850,E06000043,E05015398
BN1 2PW,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.155652,50.823215,E01016954,E06000043,E05015411
BN1 2PX,45,52,47,44,35,51,36,49,40,51,66,73,71,93,44,hove_park,cardinal_n,paca,35,36,40,93,35,53.8,-0.156414,50.822975,E01016850,E06000043,E05015398
BN1 2PY,45,52,47,44,35,51,36,49,40,51,66,73,71,93,44,hove_park,cardinal_n,paca,35,36,40,93,35,53.8,-0.156414,50.822975,E01016850,E06000043,E05015398
BN1 2PZ,45,52,47,44,35,51,34,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,34,35,40,93,34,53.6,-0.15487,50.823589,E01016954,E06000043,E05015411
BN1 2QA,45,48,47,29,26,51,27,48,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,49.8,-0.155354,50.824658,E01016850,E06000043,E05015398
BN1 2QB,45,40,47,29,26,40,27,42,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,48,-0.1555,50.824534,E01016850,E06000043,E05015398
BN1 2QD,45,48,47,29,26,51,27,49,40,46,66,73,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,50.8,-0.154307,50.824183,E01016954,E06000043,E05015411
BN1 2QH,45,40,47,29,26,40,27,42,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,48,-0.155385,50.824928,E01016850,E06000043,E05015398
BN1 2QJ,45,40,47,29,26,40,27,42,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,48,-0.153656,50.824505,E01016954,E06000043,E05015411
BN1 2RA,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.143707,50.822597,E01016952,E06000043,E05015411
BN1 2RD,32,38,47,44,35,40,15,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,46.7,-0.144223,50.823198,E01016952,E06000043,E05015411
BN1 2RE,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.144338,50.822814,E01016952,E06000043,E05015411
BN1 2RF,32,38,47,44,35,40,15,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,15,32,35,93,15,46.7,-0.144876,50.8232,E01016952,E06000043,E05015411
BN1 2RG,45,48,47,44,42,51,29,48,48,53,59,67,71,93,35,cardinal_n,hove_park,blatchington,29,42,44,93,29,53.2,-0.144984,50.822263,E01016952,E06000043,E05015411
BN1 2RL,32,40,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,49.1,-0.144593,50.821735,E01016952,E06000043,E05015411
BN1 2RP,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.143667,50.821814,E01016952,E06000043,E05015411
BN1 2RS,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.144533,50.822166,E01016952,E06000043,E05015411
BN1 2RT,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.1444,50.822676,E01016952,E06000043,E05015411
BN1 2RU,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.144568,50.822386,E01016952,E06000043,E05015411
BN1 2SE,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.143574,50.822717,E01016952,E06000043,E05015411
BN1 2TA,32,38,47,44,35,40,21,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.1,-0.145758,50.82352,E01016952,E06000043,E05015411
BN1 2TB,32,38,47,44,35,40,21,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.1,-0.145085,50.822933,E01016952,E06000043,E05015411
BN1 2TD,32,38,47,44,35,40,21,36,40,51,56,67,60,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,47.1,-0.146382,50.823176,E01016952,E06000043,E05015411
BN1 2TE,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.14605,50.822607,E01016952,E06000043,E05015411
BN1 2TF,32,38,47,44,35,40,21,42,48,51,56,67,71,93,35,cardinal_n,varndean,hove_park,21,32,35,93,21,48.9,-0.146078,50.822613,E01016952,E06000043,E05015411
BN1 2WS,32,38,47,44,42,40,21,36,48,53,56,67,60,93,35,cardinal_n,varndean,baca,21,32,36,93,21,48.4,-0.140818,50.826334,E01016969,E06000043,E05015415
BN1 3AA,45,52,47,29,26,51,27,49,40,46,66,73,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,51.1,-0.154493,50.825966,E01016850,E06000043,E05015398
BN1 3AB,45,52,47,29,26,51,27,49,40,46,66,73,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,51.1,-0.154121,50.826023,E01016951,E06000043,E05015411
BN1 3AD,45,52,47,32,34,51,21,49,40,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.4,-0.153514,50.827731,E01016951,E06000043,E05015411
BN1 3AE,45,52,47,32,34,51,21,49,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.9,-0.152194,50.828088,E01016951,E06000043,E05015411
BN1 3AF,45,52,47,32,34,51,28,49,40,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,28,32,34,93,28,51.9,-0.153592,50.826842,E01016951,E06000043,E05015411
BN1 3AG,45,48,67,32,34,51,21,48,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,53,-0.151579,50.828909,E01016951,E06000043,E05015411
BN1 3AH,45,40,47,44,35,40,21,48,48,51,66,73,71,93,36,cardinal_n,hove_park,ds,21,35,40,93,21,51.6,-0.150765,50.829388,E01016951,E06000043,E05015411
BN1 3AJ,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.149873,50.830039,E01016951,E06000043,E05015411
BN1 3AL,45,40,47,44,35,40,21,49,48,51,66,73,71,93,44,cardinal_n,hove_park,ds,21,35,40,93,21,51.6,-0.150574,50.828836,E01016950,E06000043,E05015411
BN1 3AN,45,40,47,32,34,40,21,49,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,50.3,-0.150512,50.82825,E01016950,E06000043,E05015411
BN1 3AP,44,38,47,32,32,40,15,48,48,45,66,73,71,93,36,cardinal_n,blatchington,hove_park,15,32,32,93,15,49.4,-0.14906,50.830494,E01016951,E06000043,E05015411
BN1 3AQ,45,48,67,32,34,51,21,48,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,53,-0.151777,50.829287,E01016951,E06000043,E05015411
BN1 3AR,45,48,47,29,26,51,27,48,40,46,59,67,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,49.8,-0.154792,50.825584,E01016850,E06000043,E05015398
BN1 3AS,45,52,47,32,34,51,21,49,40,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.4,-0.15303,50.828488,E01016877,E06000043,E05015401
BN1 3AT,45,52,47,32,34,51,21,49,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.9,-0.152496,50.827616,E01016951,E06000043,E05015411
BN1 3AU,44,38,47,44,38,40,15,48,48,53,66,73,71,93,36,cardinal_n,ds,hove_park,15,38,38,93,15,51.3,-0.150194,50.829828,E01016950,E06000043,E05015411
BN1 3AX,45,52,47,32,34,51,21,49,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.9,-0.152618,50.828482,E01016877,E06000043,E05015411
BN1 3AY,45,52,47,32,34,51,21,49,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.9,-0.152766,50.828349,E01016877,E06000043,E05015411
BN1 3BA,45,40,47,32,34,40,29,42,40,45,59,67,71,93,35,cardinal_n,blatchington,hove_park,29,32,34,93,29,48.9,-0.152572,50.825702,E01016953,E06000043,E05015411
BN1 3BB,45,48,47,32,34,51,21,49,40,45,66,73,71,93,35,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.1,-0.152099,50.826531,E01016951,E06000043,E05015411
BN1 3BD,45,48,47,32,34,51,21,49,40,45,66,73,71,93,35,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.1,-0.151315,50.826959,E01016951,E06000043,E05015411
BN1 3BE,45,48,47,32,34,51,29,48,40,45,59,67,71,93,35,cardinal_n,blatchington,hove_park,29,32,34,93,29,50.6,-0.152083,50.8255,E01016953,E06000043,E05015411
BN1 3BF,45,52,47,44,35,51,29,49,40,51,66,73,71,93,44,cardinal_n,hove_park,paca,29,35,40,93,29,53.3,-0.153299,50.826364,E01016951,E06000043,E05015411
BN1 3BG,45,48,47,29,26,51,27,49,40,46,66,73,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,50.8,-0.153915,50.825852,E01016951,E06000043,E05015411
BN1 3BH,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.153099,50.825665,E01016953,E06000043,E05015411
BN1 3BJ,45,52,47,29,26,51,27,49,40,46,66,73,71,93,35,hove_park,cardinal_n,blatchington,26,27,29,93,26,51.1,-0.154769,50.825812,E01016854,E06000043,E05015398
BN1 3BL,45,48,47,32,34,51,21,49,40,45,66,73,71,93,35,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.1,-0.151926,50.826963,E01016951,E06000043,E05015411
BN1 3BU,32,38,47,44,38,40,15,48,48,53,59,67,71,93,35,cardinal_n,varndean,ds,15,32,38,93,15,49.5,-0.143972,50.831303,E01016967,E06000043,E05015415
BN1 3BY,45,52,47,32,34,51,21,49,48,45,66,73,71,93,44,cardinal_n,blatchington,hove_park,21,32,34,93,21,51.9,-0.152549,50.827716,E01016951,E06000043,E05015411
BN1 3DA,45,40,47,44,35,40,29,42,40,51,59,67,71,93,35,cardinal_n,hove_park,ds,29,35,40,93,29,50.2,-0.150659,50.825261,E01016955,E06000043,E05015411
